"tweet","sentiment","id"
"Weather: Ok, this is getting out of hand {link}",NA,899
"1hr, 3 fish, beautiful weather, my 1.5yo son has already licked one - {link}",NA,900
"RT @mention: iNWS Alert Event cancelled. Severe Thunderstorm Watch from 5/23/2011 5:49 PM to 11:00 PM EDT fo... Read more at {link} ...",NA,901
"Lovely Night!!FREEZING day!My teeth wouldn't stop clattering,I swear I had early symptoms of hypothermia..Haha(: Wearing sandals didn't help",NA,902
"Isolated thunderstorms tonight, low 65 (18 C).  Isolated thunderstorms Friday, high near 91 (33 C).",NA,903
"#WEATHER:  10:56 pm: 65.0F. Feels F. 29.93% Humidity. 9.2MPH Southeast Wind.",NA,904
"Boys are warming up. 38 mins until game time. Wearer conditions are steady. Windy with a light sprinkle of rain.",NA,905
"This that perfect cake weather #quietStorm",NA,906
"BULLETIN - IMMEDIATE BROADCAST REQUESTED SEVERE THUNDERSTORM WARNING NATIONAL WEATHER SERVICE ST LOUIS MO 325 PM CDT WED MAY 25 2011  THE N",NA,907
"Don't wanna mow. Grumph. But, sunny! And all of 60 degrees! FINE.",NA,908
"New flood warning issued for Yellowstone County streams: The National Weather Service in Billings has issued a f... {link}",NA,909
"RT @mention: Another Gorgious day in NYC!!!! Str8 Yaht weather-----)DaGreenest",NA,910
"It is hot as hell outside! Just how I like it : )",NA,911
"So our grill is upside down and our patio furniture is in a few other yards. That was a shitty storm.",NA,912
"It's Friday, the weather is beautiful, and I have a #dnd game this evening. What could possibly go wrong?",NA,913
"#WEATHER: 6:56 pm P: 56.0F. Feels 52F. 29.93% Humidity. 18.4MPH West Wind.",NA,914
"I love lunches with coworkers that involves Graeter's Icecream on#fountainsquare and warm, sunny weather! #Cincinnati",NA,915
"At Howell park in west-end on the beautiful chilly day, bout to jam w/ some youth string players!!",NA,916
"Come join us on the patio while the weather is magical!! Or come later because we do not have a cover tonight!!... {link}",NA,917
"TX Auto Update: Severe Thunderstorm Warning issued May 21 at 4:03AM CDT expiring May 21 at 4:30AM CDT by NWS Hou... {link}",NA,918
"May09~9am one mile walk in 74%humidity 76^. Golden apple/passion fruit smoothie reward yummy {link}",NA,919
"Happy Wednesday Stinky Fans!!!  The weather around here is BEAUTIFUL today, go out and enjoy it with some Stinky Gringo Margarita!!!",NA,920
"...A STRONG THUNDERSTORM WILL AFFECT CASWELL AND ROCKINGHAM COUNTIES... AT 411 PM EDT...A STRONG THUNDERSTORM WAS LOCAT {link}",NA,921
"RT @mention: Don't want to jinx it, but it looks like it will be warm & sunny for the market tomorrow! See you there?  {link} ...",NA,922
"75degres today. Don't miss out on the great golf weather followed up with some great live music tonight.  5pm Easton Ashe on the patio!!!",NA,923
"Tonight: Partly cloudy, with a low 51. Windy, with a west wind 25 to 30 mph. Winds could gust as high as 40 mph.",NA,924
"Its hot as hell out here and i got another hour =/",NA,925
"i jus got hme frm church mane i hate getn sick wen da weather b changn damn",NA,926
"#WEATHER:  10:56 pm: 56.0F. Feels 53F. 30.01% Humidity. 10.4MPH West Wind.",NA,927
"Taking advantage of this beautiful weather... Walking to @mention house then playing some #poolball",NA,928
"storm coming in today",NA,929
"Rainy and warm this Iowa morning, we had peaches and cottage cheese for breakfast..yummy..good morning lovey,",NA,930
"seriously hate this weather",NA,931
"@mention SO loud. Alas, I love thunderstorms.",NA,932
"Nice day today in Albuquerque. Cloudy, not too windy, and nice temperature. I think I'm gonna go for a run. 1.5 mile or 5k?",NA,933
"Thursday as of May. 18 9:41 PM EDT: Thursday - Partly sunny. A chance of showers and thunderstorms in the afternoon.... {link}",NA,934
"Beautiful weather! Sitting on the patio w/family at Sushi House in Stillwater.",NA,935
"Mile High sunshine. It doesn't get much better than this folks...",NA,936
"@mention thanx!!! And its supposed to be sunny today!!! I'm bout to get on the grill!",NA,937
"I was hopin the rain was over but i see its not the storm is near",NA,938
"i get so upset when i look at the weather for Saturday =\",NA,939
"Partly sunny, slight cance of Tstorms high of 70 today. Good morning--Curt",NA,940
"I guess this weather means I can finally go chill on my lil patio now",NA,941
"@mention I went through that damn thunderstorm.. hated it too!",NA,942
"The sky is blue for the first morning this week it seems like. I hope it's 80 degrees today. So sick of the cold.",NA,943
"@mention @mention @mention @mention @mention @mention @mention Good to be back! Ok has humidity but NOT like Houston!",NA,944
"Mane its so hot outside...#jeez",NA,945
"@mention score! :) I feel loved Haha Hey work on the posters for the carwash sun with @mention the weather should be awesome!",NA,946
"Nice sunny day (@ Scoops & Grinds) [pic]: {link}",NA,947
"Contrary to media reports, Baton Rouge is NOT flooding. It's sunny, dry & beautiful here & we are protected by levees.",NA,948
"RT @mention: beautiful weather in Darlington. Robby Gordon will be signing autographs at 4:00pm/et at the souvenir hauler today.",NA,949
"God please let this weather stay",NA,950
"#shady people can sit under that tree as long as they want, im busy enjoyin the #sunshine",NA,951
"Wishing I was outside right now enjoying this great weather #summertime",NA,952
"Albuquerques weather has been bipolar!",NA,953
"Sweet Sunny Saturday #10 and Princess, the monkey {link} via @mention",NA,954
"Tired of this cold weather!",NA,955
"@mention @mention really must make a date Soon to enjoy this weather together. /cc @mention",NA,956
"woke from a nap to a little storm system moving over.",NA,957
"Walking through Harlem on this sunny, mid-70 degree Tuesday afternoon. #nyc",NA,958
"Severe Thunderstorm Warning for Tunica County in MS until 7:45pm. {link} #mswx",NA,959
"Ready for the severe weather season to be over.",NA,960
"It's sunny in Pittsburgh...today is going to be a great day!",NA,961
"Weather wise? Perfection.",NA,962
"fffuuu - x -' it's all this hot-to-cold weather/working everyday on end that's catching up to my body.",NA,963
"Stupid weather ruined #pointfest :(",NA,964
"Beautiful weather...",NA,965
"@mention maybe! LOL iowa weather is really annoying",NA,966
"79.0F (Feels: 79.0F) - Humidity: 92% - Wind: 10.7mph SE - Gust: 13.6mph - Pressure: 1010.4mb (+0.2)  #weather {link}",NA,967
"Cold and windy in Chicago. Would rather be in AZ, hanging with @mention, @mention and @mention!",NA,968
"OK...we have another ""HWY 90"" storm to root on...although this one is tracking a bit to the north of HWY 90.",NA,969
"Dang, my landlord hasn't fixed the internet & now the storm is messing w/ the direct tv. What's a girl to do?!",NA,970
"Current Conditions: Fair, 77 FForecast: Wed - Sunny. High: 77 Low: 61 Thu - Partly Cloudy. High: 84 Low: 69Full Forecast at Yahoo! We...",NA,971
"It's too cold in here #freezing",NA,972
"I want to straighten my hair so badly but this humidity is ridiculous! guess I'll have to wait for our #chicago trip yay!",NA,973
"@mention  Its so nice out im sittin on the porch enjoyin the weather with a glass of Pinot Grigio",NA,974
"@mention omg ya girl! You'll b inside! Lol it was soo hot I barely ever went outside",NA,975
"Its so niiiice outside. Please stay summer weather, you've teased us enough.",NA,976
"Fabulous weather for Spring Market at the Trademart Thursday, girls! #shoptilyadrop",NA,977
"I don't like this storm. :(",NA,978
"just went outside for a ""sunshine break"" and it is gorgeous outside! Get out there soon!",NA,979
"2nd day goin 2 the Bay... Im not diggin this cold ass weather tho :/",NA,980
"Severe t storm watch until 8pm. Tornadic threat is very low.",NA,981
"Dear #Minnesota, stop with the bipolar weather already. I had enough of it.",NA,982
"THE NATIONAL WEATHER SERVICE IN RIVERTON HAS ISSUED A * FLOOD WARNING FOR RAIN AND MELTING SNOW IN... STAR VALLEY IN NO {link}",NA,983
"@mention...morning..hope y'all have a fabulous weekend at the celeb shootout. .temp in Jax in the 90's looks like a beach kda day:-)",NA,984
"RT @mention: I freaking hate hot weather!! Staying my ass indoors.",NA,985
"It's to windy to be outside! :O",NA,986
"I think I'm getting sick this Columbus weather is crappy",NA,987
"I hate thunderstorms -.-",NA,988
"@mention: can I zaarly sunshine? I need more sunshine",NA,989
"Beautiful weather.",NA,990
"My taint is still not used to my seat yet thanks to the shit weather lately. It's gonna get beaten into submission next week.",NA,991
"I love it outside&lt;3 This is my kind of weather&lt;3",NA,992
"Friday...blue sky, sunshine filled, warm spring day in the Ozarks AND a vanilla ice-cream cone!!!! Don't get much better!!! :)",NA,993
"This weather is pretty spooky right now! Need to find a basement somewhere. Anyone?",NA,994
"Jefferson County: Special Weather Statement issued May 22 at 4:11PM EDT expiring May 22 at 4:45PM EDT by... {link} #cjalert",NA,995
"#WEATHER: 11:53 am : 74.0F. Feels F. 30.18% Humidity. 11.5MPH Southeast Wind.",NA,996
"Getting ready to drive out to #TPC, but I just saw the weather map. Ouch. Golf doesn't much go with lightning, right?",NA,997
"I'm glad its ain't that cold outside",NA,998
"@mention Oh just wait.......this is nice weather!!!!!! August and September Suck Ass!!!!",NA,999
"What a relaxing and restful day :) I love a rainy day!",NA,1000
"#PRAISEGOD for a new day. and the weather outside is on point.",NA,1001
"#WEATHER:  11:51 pm: 58.0F. Feels 57F. 29.74% Humidity. 6.9MPH East Wind.",NA,1002
"Severe Thunderstorm Watch issued May 12 at 10:01AM CDT expiring May 12 at 6:00PM CDT by NWS Storm Prediction Center... {link}",NA,1003
"Forecast for Saturday from San Antonio, Texas Weather {link}",NA,1004
"Long, rainy wedding day yesterday, but so beautiful and so much fun nonetheless!! Congrats Will + Holly!",NA,1005
"@mention right? maybe it's the craptacular weather but evryone I know is breaking up, fighting, losing their jobs or just sad. #sucks",NA,1006
"I...LOVE...THIS...WEATHER!!!!!",NA,1007
"RT @mention: @mention Just heard a quick rumble of thunder in Lisbon, probably from the storm popping around Sterling/Plain ...",NA,1008
"@mention Snow is wonderful!",NA,1009
"This rainy weather has me disfunctional , smh . I think I'm just gonna go home .",NA,1010
"Wearing jeans and a fleece today. Last week it was 90 degrees.",NA,1011
"Unstable weather today, freezing my arse off.",NA,1012
"RT @mention: What is with this weather? #chillylikeMarch #postponingsummer",NA,1013
"63.7F (Feels: 63.7F) - Humidity: 57% - Wind: 9.2mph NW - Gust: 10.7mph - Pressure: 1010.1mb (+0.3)  #weather {link}",NA,1014
"I was not expecting this humidity!!!! My curls can't take it",NA,1015
"Outside: 49.5 F, Humidity: 44%, Wind: (27) 6 mph, Press: 30.13"", Rain: 0.00",NA,1016
"The weather finally remembered that it's summer! AND I got a job! Today is glorious.",NA,1017
"#WEATHER:  5:53 am : 51.0F. Feels 45F. 29.90% Humidity. 17.3MPH South Wind.",NA,1018
"weather sucks",NA,1019
"WEATHER: Cloud building this afternoon, chance of a light shower but some sunshine in between. High 18C. Tonight dry but cold 5C Elizabeth",NA,1020
"its hot as fuck outside",NA,1021
"This storm is really killing my 'friday night mood'!!",NA,1022
"RT @mention: Man, it feels like the weather being gloomy has brought everything down, where are you summer weather?",NA,1023
"PleasantWeather current ... Overcast. Temp: 70. Humid: 81%. Wind: WSW 8 / G 10. Baro: 29.62 in. (-0.005). Rain: 0.03 in. 9:25am on 5/23/11",NA,1024
"Snowy road to Billings, Montana with @mention -cg {link}",NA,1025
"@mention I'll take it over heat! Actually, as long as it's not pouring buckets, the weather should be ideal.",NA,1026
"Eventhough Im exhausted I cant pass up going for a run in this weather!",NA,1027
"Weather Alert: Flood Warning issued May 13 at 12:35PM MDT expiring May 15 at 12:00PM MDT by NWS Glasgow {link}... {link}",NA,1028
"If the weather in #Austin was always this amazing I'd never second guess living in Texas.",NA,1029
"#WEATHER:  4:56 pm : 85.0F. Feels F. 29.79% Humidity. 15.0MPH Southwest Wind.",NA,1030
"Today's Weather is just cloudy and a light drizzle. High is 49 Degrees. What are you seeing in your area? Please Share Below:",NA,1031
"Morning tweeps. Kinda cold again this morning. Wish the weather would make up its mind.",NA,1032
"#WEATHER: 5:51 am E: 43.0F. Feels F. 30.27% Humidity. 0.0MPH North Wind.",NA,1033
"RT @mention: It's supposed to rain and thunderstorm all weekend. Never gonna get my boat out. Never gonna golf. So sick of this crap",NA,1034
"Can we please have this weather everyday? #sunny #70",NA,1035
"RT @mention: Severe weather watch POSSIBLE next couple of hours.",NA,1036
"Taking a walk with some loser...the weather is beautiful :) &lt;3",NA,1037
"#WEATHER:  4:53 am : 63.0F. Feels 63F. 29.64% Humidity. 6.9MPH East Wind.",NA,1038
"#WEATHER: 7:56 pm E: 60.0F. Feels 59F. 30.09% Humidity. 6.9MPH West Wind.",NA,1039
"I hate nasty weather",NA,1040
"I feel like I could walk forever in this wonderful weather but alas I am bored. Someone get on Skype or text me. Haha",NA,1041
"RT @mention: loving the cool breeze today. cool breeze + sun = a hijabee's favorite kind of weather",NA,1042
"#WEATHER:  2:53 pm : 70.0F. Feels F. 30.03% Humidity. 10.4MPH North Wind.",NA,1043
"Haven't relaxed this much in a loooong time! Lovin this weather! Summer is going to be nutz!",NA,1044
"Freezing out. WHY?!",NA,1045
"Does it get any better then this? I'm loving it! Can't wait until this weather stays forever! Come get some Wildness and visit our Patio!!",NA,1046
"Is it ever going to stop raining?  I could really use some sunshine. #depressingweather",NA,1047
"41 degrees, the sun is peeking over the horizon, and it might rain. #timeforaride",NA,1048
"beautiful weather &gt; studying. #screwyoufinals",NA,1049
"@mention Again? Time for a new whip, and I hope the weather doesn't look like it does here! lol",NA,1050
"Come on down, the weather is GREAT! RT @mention Headed to Dallas",NA,1051
"Perfect nap weather #sweetdreams",NA,1052
"Gardner WX 05/07/11 06:00 AM | 58F, 80&#x25; Humidity, Feels Like 58F | Alerts: NO CURRENT ADVISORIES | {link}",NA,1053
"STORM TEAM 4: Severe Thunderstorm Warning for Delaware, Franklin, Licking, Fairfield, Hocking, Ross and Pickaway counties until 9:45 p.m.",NA,1054
"Pizza and House marathon on a rainy Sunday afternoon. Loves it. (@ La Casa de Kochie) {link}",NA,1055
"After a lull, more severe weather, possibly tornadoes, could hit parts of country {link}",NA,1056
